Date,Open,High,Low,Close,Volume,Adj Close,Date,ret
2009-09-21,105.89,107,105.66,106.45,151892000,98.06,2009-09-21,0.9974570237
2009-09-22,107.08,107.37,106.6,107.07,143126700,98.63,2009-09-22,1.0058127677
2009-09-23,107.32,108.03,105.99,106.18,225947400,97.81,2009-09-23,0.9916860996
2009-09-24,106.41,106.64,104.55,105.01,228636800,96.73,2009-09-24,0.9889581842
2009-09-25,104.78,105.36,104.09,104.45,204059000,96.22,2009-09-25,0.9947275923
2009-09-28,104.85,106.55,104.83,106.32,118285800,97.94,2009-09-28,1.0178757015
2009-09-29,106.51,107.02,105.78,106,133733900,97.65,2009-09-29,0.9970390035
2009-09-30,106.36,106.46,104.62,105.59,254383000,97.27,2009-09-30,0.9961085509
2009-10-01,103,105.73,102.95,102.97,281840600,94.86,2009-10-01,0.9752236044
2009-10-02,102.02,103.1,101.99,102.49,224748800,94.41,2009-10-02,0.995256167
2009-10-05,102.9,104.32,102.6,104.02,149875000,95.82,2009-10-05,1.0149348586
2009-10-06,104.77,106.11,104.71,105.51,202491100,97.2,2009-10-06,1.0144020038
2009-10-07,105.27,105.91,105.07,105.8,159200300,97.46,2009-10-07,1.0026748971
2009-10-08,106.55,107.17,105.85,106.61,183305800,98.21,2009-10-08,1.0076954648
2009-10-09,106.64,107.26,106.36,107.26,135008300,98.81,2009-10-09,1.0061093575
2009-10-12,107.76,108.09,107.28,107.68,118031000,99.19,2009-10-12,1.0038457646
2009-10-13,107.39,107.71,106.76,107.46,157692700,98.99,2009-10-13,0.9979836677
2009-10-14,108.72,109.42,107.42,109.31,191421600,100.7,2009-10-14,1.0172744722
2009-10-15,108.78,109.71,108.73,109.71,173873600,101.06,2009-10-15,1.0035749752
2009-10-16,108.8,109.27,108.23,108.89,192069400,100.31,2009-10-16,0.9925786661
2009-10-19,109.07,110.13,108.73,109.79,159530400,101.14,2009-10-19,1.0082743495
2009-10-20,109.95,109.99,108.68,109.21,180921100,100.6,2009-10-20,0.9946608661
2009-10-21,109.04,110.31,108.15,108.23,225379300,99.7,2009-10-21,0.9910536779
2009-10-22,108.19,109.68,107.5,109.33,238444000,100.71,2009-10-22,1.0101303912
2009-10-23,109.69,109.76,107.63,108.08,240033200,99.56,2009-10-23,0.9885810744
2009-10-26,108.2,109.31,106.61,106.91,242028200,98.49,2009-10-26,0.9892527119
2009-10-27,107.03,107.39,106.16,106.42,253266300,98.03,2009-10-27,0.9953294751
2009-10-28,106.15,106.48,104.35,104.41,248821400,96.18,2009-10-28,0.9811282261
2009-10-29,105.19,106.86,104.94,106.65,198110600,98.25,2009-10-29,1.021522146
2009-10-30,106.3,106.62,103.44,103.56,325608100,95.4,2009-10-30,0.9709923664
2009-11-02,104.13,105.41,103.08,104.32,254222900,96.1,2009-11-02,1.0073375262
2009-11-03,103.74,104.8,103.54,104.65,228362600,96.4,2009-11-03,1.0031217482
2009-11-04,105.51,106.33,104.65,104.92,247996700,96.65,2009-11-04,1.002593361
2009-11-05,105.66,106.88,105.44,106.85,180015300,98.43,2009-11-05,1.0184169684
2009-11-06,106.26,107.4,106.05,107.13,170954100,98.69,2009-11-06,1.0026414711
2009-11-09,107.95,109.63,107.87,109.57,159495700,100.94,2009-11-09,1.0227986625
2009-11-10,109.31,109.93,108.97,109.59,171899800,100.95,2009-11-10,1.0000990688
2009-11-11,110.31,110.82,109.62,110.15,169466200,101.47,2009-11-11,1.0051510649
2009-11-12,110,110.57,108.75,109.03,157144500,100.44,2009-11-12,0.9898492165
2009-11-13,109.31,110.09,108.75,109.62,150963000,100.98,2009-11-13,1.0053763441
2009-11-16,110.38,111.69,110.32,111.21,210922200,102.45,2009-11-16,1.0145573381
2009-11-17,110.92,111.39,110.5,111.34,147134100,102.57,2009-11-17,1.0011713031
2009-11-18,111.26,111.43,110.57,111.27,156486800,102.5,2009-11-18,0.9993175392
2009-11-19,110.51,111.31,109.13,109.82,208734600,101.17,2009-11-19,0.9870243902
2009-11-20,109.25,109.76,109.01,109.43,134196000,100.81,2009-11-20,0.9964416329
2009-11-23,110.72,111.74,110.6,110.82,148010200,102.09,2009-11-23,1.0126971531
2009-11-24,111,111.2,110.01,110.99,138420100,102.24,2009-11-24,1.0014692918
2009-11-25,111.17,111.5,110.82,111.38,109564800,102.6,2009-11-25,1.0035211268
2009-11-27,108.4,110.32,108.29,109.57,126001800,100.94,2009-11-27,0.9838206628
2009-11-30,109.48,110.2,108.12,109.94,160874800,101.28,2009-11-30,1.0033683376
2009-12-01,110.92,111.66,110.73,111.3,159613700,102.53,2009-12-01,1.0123420221
2009-12-02,111.28,112.01,110.92,111.25,132315100,102.48,2009-12-02,0.9995123379
2009-12-03,111.55,112.18,110.29,110.38,167324900,101.68,2009-12-03,0.9921935988
2009-12-04,111.84,112.38,110.04,111.01,274907800,102.26,2009-12-04,1.0057041699
2009-12-07,110.91,111.53,110.49,110.84,127973800,102.11,2009-12-07,0.9985331508
2009-12-08,110.04,110.77,109.27,109.61,169863700,100.97,2009-12-08,0.9888355695
2009-12-09,109.58,110.18,109.02,110.02,155063400,101.35,2009-12-09,1.0037634941
2009-12-10,110.7,111.12,110.45,110.64,138014600,101.92,2009-12-10,1.005624075
2009-12-11,111.11,111.36,110.61,111.11,124854000,102.35,2009-12-11,1.0042189953
2009-12-14,111.87,112,111.13,111.87,107141500,103.05,2009-12-14,1.006839277
2009-12-15,111.46,111.92,111,111.35,120408800,102.58,2009-12-15,0.9954391072
2009-12-16,111.8,112.13,111.27,111.52,155358200,102.73,2009-12-16,1.0014622733
2009-12-17,110.72,110.93,110.08,110.18,183390100,101.5,2009-12-17,0.9880268665
2009-12-18,110.2,110.3,109.28,110.21,174591200,102.07,2009-12-18,1.0056157635
2009-12-21,110.76,111.7,110.76,111.33,118039600,103.11,2009-12-21,1.0101890859
2009-12-22,111.57,111.97,111.43,111.73,91707500,103.48,2009-12-22,1.0035884007
2009-12-23,112,112.11,111.5,111.95,111783100,103.68,2009-12-23,1.0019327406
2009-12-24,112.19,112.6,112,112.48,39677500,104.17,2009-12-24,1.0047260802
2009-12-28,112.9,112.99,112.32,112.72,87508500,104.4,2009-12-28,1.0022079293
2009-12-29,113.01,113.03,112.55,112.56,80572500,104.25,2009-12-29,0.9985632184
2009-12-30,112.23,112.65,112.17,112.52,73138400,104.21,2009-12-30,0.999616307
2009-12-31,112.77,112.8,111.39,111.44,90637900,103.21,2009-12-31,0.9904039919
2010-01-04,112.37,113.39,111.51,113.33,118944600,104.96,2010-01-04,1.0169557213
2010-01-05,113.26,113.68,112.85,113.63,111579900,105.24,2010-01-05,1.0026676829
2010-01-06,113.52,113.99,113.43,113.71,116074400,105.31,2010-01-06,1.0006651463
2010-01-07,113.5,114.33,113.18,114.19,131091100,105.76,2010-01-07,1.0042730985
2010-01-08,113.89,114.62,113.66,114.57,126402800,106.11,2010-01-08,1.0033093797
2010-01-11,115.08,115.13,114.24,114.73,106375700,106.26,2010-01-11,1.0014136274
2010-01-12,113.97,114.21,113.22,113.66,163333500,105.27,2010-01-12,0.9906832298
2010-01-13,113.95,114.94,113.37,114.62,161822000,106.16,2010-01-13,1.0084544505
2010-01-14,114.49,115.14,114.42,114.93,115718800,106.44,2010-01-14,1.0026375283
2010-01-15,114.73,114.84,113.2,113.64,212283100,105.25,2010-01-15,0.9888199925
2010-01-19,113.62,115.13,113.59,115.06,139172700,106.56,2010-01-19,1.0124465558
2010-01-20,114.28,114.45,112.98,113.89,216490200,105.48,2010-01-20,0.9898648649
2010-01-21,113.92,114.27,111.56,111.7,344859600,103.45,2010-01-21,0.9807546454
2010-01-22,111.2,111.74,109.09,109.21,345942400,101.15,2010-01-22,0.9777670372
2010-01-25,110.21,110.41,109.41,109.77,186937500,101.66,2010-01-25,1.0050420168
2010-01-26,109.34,110.47,109.04,109.31,211168800,101.24,2010-01-26,0.9958685815
2010-01-27,109.17,110.08,108.33,109.83,271863600,101.72,2010-01-27,1.004741209
2010-01-28,110.19,110.25,107.91,108.57,316104000,100.55,2010-01-28,0.9884978372
2010-01-29,109.04,109.8,107.22,107.39,310677600,99.46,2010-01-29,0.9891596221
2010-02-01,108.15,109.07,107.5,109.06,187865000,101.01,2010-02-01,1.0155841544
2010-02-02,109.26,110.59,108.88,110.38,216327900,102.23,2010-02-02,1.0120780121
2010-02-03,109.88,110.48,109.51,109.83,172730700,101.72,2010-02-03,0.9950112491
2010-02-04,108.98,109.03,106.42,106.44,356715700,98.58,2010-02-04,0.9691309477
2010-02-05,106.56,106.88,104.58,106.66,493585800,98.78,2010-02-05,1.0020288091
2010-02-08,106.74,107.33,105.81,105.89,224166900,98.07,2010-02-08,0.9928123102
2010-02-09,107.13,108.15,106.27,107.22,337820500,99.3,2010-02-09,1.0125420618
2010-02-10,107.05,107.6,106.11,107.01,240511500,99.11,2010-02-10,0.9980866062
2010-02-11,106.87,108.25,106.25,108.13,223591600,100.15,2010-02-11,1.0104933912
2010-02-12,106.99,108.1,106.51,108.04,304622100,100.06,2010-02-12,0.999101348
2010-02-16,108.86,109.85,107.82,109.74,159317500,101.64,2010-02-16,1.0157905257
2010-02-17,110.27,110.41,109.74,110.26,168845100,102.12,2010-02-17,1.0047225502
2010-02-18,110.08,111.14,110.04,110.91,193708600,102.72,2010-02-18,1.0058754407
2010-02-19,110.62,111.57,110.36,111.14,222684900,102.93,2010-02-19,1.0020443925
2010-02-22,111.55,111.58,110.83,111.16,132346900,102.95,2010-02-22,1.0001943068
2010-02-23,110.86,111.2,109.52,109.81,207497000,101.7,2010-02-23,0.9878581836
2010-02-24,110.14,111,109.86,110.82,176350700,102.64,2010-02-24,1.0092428712
2010-02-25,109.24,110.75,108.94,110.67,259634700,102.5,2010-02-25,0.9986360094
2010-02-26,110.77,111.12,110.11,110.74,173589300,102.56,2010-02-26,1.0005853659
2010-03-01,111.2,112,111.17,111.89,147709700,103.63,2010-03-01,1.0104329173
2010-03-02,112.37,112.74,112,112.2,160992400,103.91,2010-03-02,1.0027019203
2010-03-03,112.49,112.97,112.02,112.3,150785000,104.01,2010-03-03,1.0009623713
2010-03-04,112.45,112.8,112.03,112.64,135770400,104.32,2010-03-04,1.0029804826
2010-03-05,113.37,114.34,113.1,114.25,176118800,105.81,2010-03-05,1.0142829755
2010-03-08,114.26,114.52,114.07,114.27,114631200,105.83,2010-03-08,1.0001890181
2010-03-09,113.93,114.99,113.87,114.46,154556700,106.01,2010-03-09,1.001700841
2010-03-10,114.51,115.28,114.41,114.97,186088800,106.48,2010-03-10,1.004433544
2010-03-11,114.7,115.48,114.35,115.45,160791100,106.92,2010-03-11,1.0041322314
2010-03-12,115.95,115.97,115.14,115.46,162074800,106.93,2010-03-12,1.0000935279
2010-03-15,115.26,115.57,114.6,115.49,146816800,106.96,2010-03-15,1.0002805574
2010-03-16,115.81,116.52,115.49,116.41,168673000,107.81,2010-03-16,1.007946896
2010-03-17,116.76,117.48,116.42,117.1,177468100,108.45,2010-03-17,1.0059363695
2010-03-18,117.11,117.27,116.57,117.04,196509100,108.4,2010-03-18,0.999538958
2010-03-19,116.96,117.29,115.52,115.97,226559800,107.85,2010-03-19,0.9949261993
2010-03-22,115.31,116.8,115.24,116.59,184477800,108.43,2010-03-22,1.0053778396
2010-03-23,116.76,117.51,116.38,117.41,182941600,109.19,2010-03-23,1.0070091303
2010-03-24,116.97,117.43,115.58,116.84,196072600,108.66,2010-03-24,0.9951460756
2010-03-25,117.63,118.17,116.51,116.65,223396300,108.48,2010-03-25,0.9983434567
2010-03-26,116.87,117.42,116.12,116.58,205808500,108.42,2010-03-26,0.9994469027
2010-03-29,117.17,117.53,116.69,117.32,134513500,109.1,2010-03-29,1.0062719056
2010-03-30,117.46,117.83,116.91,117.4,145772500,109.18,2010-03-30,1.0007332722
2010-03-31,116.95,117.52,116.61,117,161078700,108.81,2010-03-31,0.9966111009
2010-04-01,117.8,118.25,117.1,117.8,161215200,109.55,2010-04-01,1.0068008455
2010-04-05,118.25,118.84,117.92,118.76,105847600,110.44,2010-04-05,1.0081241442
2010-04-06,118.42,119.25,118.29,119.04,110384200,110.7,2010-04-06,1.0023542195
2010-04-07,118.8,119.36,117.81,118.36,184576300,110.07,2010-04-07,0.9943089431
2010-04-08,117.95,118.97,117.6,118.77,158704000,110.45,2010-04-08,1.0034523485
2010-04-09,119.02,119.6,118.8,119.55,133006500,111.18,2010-04-09,1.0066093255
2010-04-12,119.7,120.05,119.56,119.74,110279000,111.35,2010-04-12,1.001529052
2010-04-13,119.62,120.04,119,119.83,125043600,111.44,2010-04-13,1.0008082622
2010-04-14,120.27,121.19,120.08,121.19,161609000,112.7,2010-04-14,1.0113065327
2010-04-15,120.99,121.57,120.95,121.29,144615300,112.8,2010-04-15,1.0008873114
2010-04-16,120.86,121.29,118.75,119.36,366786700,111,2010-04-16,0.9840425532
2010-04-19,119.01,119.93,118.47,119.81,217947800,111.42,2010-04-19,1.0037837838
2010-04-20,120.56,120.98,119.87,120.88,157708000,112.41,2010-04-20,1.0088852989
2010-04-21,120.95,121.23,119.99,120.66,192910100,112.21,2010-04-21,0.9982207989
2010-04-22,119.81,121.17,119.12,121.02,115360300,112.54,2010-04-22,1.0029409144
2010-04-23,120.94,121.86,120.63,121.81,177335500,113.28,2010-04-23,1.0065754398
2010-04-26,121.85,122.12,121.23,121.35,143457300,112.85,2010-04-26,0.996204096
2010-04-27,120.65,121.34,118.25,118.48,355853300,110.18,2010-04-27,0.9763402747
2010-04-28,119.05,119.68,118.27,119.38,300674100,111.02,2010-04-28,1.0076238882
2010-04-29,120.1,121.11,120.07,120.86,193775000,112.4,2010-04-29,1.0124301928
2010-04-30,120.88,121.01,118.78,118.81,270000900,110.49,2010-04-30,0.9830071174
2010-05-03,119.38,120.68,119.2,120.35,182747900,111.92,2010-05-03,1.0129423477
2010-05-04,119.01,119.03,116.92,117.52,360353400,109.29,2010-05-04,0.9765010722
2010-05-05,116.56,117.8,115.97,116.82,328973200,108.64,2010-05-05,0.9940525208
2010-05-06,116.26,117,105,112.94,647356600,105.03,2010-05-06,0.9667709867
2010-05-07,112.64,113.77,109.41,111.26,637558800,103.47,2010-05-07,0.9851471008
2010-05-10,115.81,116.65,114.91,116.16,396159600,108.03,2010-05-10,1.0440707451
2010-05-11,115.07,117.36,114.91,115.83,317849800,107.72,2010-05-11,0.9971304267
2010-05-12,116.29,117.62,116.09,117.45,235607100,109.22,2010-05-12,1.0139249907
2010-05-13,117.13,117.68,115.89,115.99,234452500,107.87,2010-05-13,0.9876396264
2010-05-14,115.12,115.33,112.87,113.89,345601400,105.91,2010-05-14,0.9818299805
2010-05-17,114.2,114.52,111.77,113.95,325739800,105.97,2010-05-17,1.0005665187
2010-05-18,114.88,115.22,112.03,112.4,360556800,104.53,2010-05-18,0.9864112485
2010-05-19,111.77,112.77,110.36,111.76,394742700,103.93,2010-05-19,0.994260021
2010-05-20,109.38,109.89,107.47,107.54,530418300,100.01,2010-05-20,0.9622823054
2010-05-21,105.91,109.38,105.36,109.11,500909400,101.47,2010-05-21,1.0145985401
2010-05-24,108.52,109.39,107.61,107.71,269823000,100.17,2010-05-24,0.9871883315
2010-05-25,105.11,107.87,104.38,107.82,396505200,100.27,2010-05-25,1.0009983029
2010-05-26,108.48,109.47,106.85,107.17,349719300,99.66,2010-05-26,0.9939164257
2010-05-27,109.19,110.8,108.78,110.76,300870500,103,2010-05-27,1.0335139474
2010-05-28,110.64,110.72,108.85,109.37,297933500,101.71,2010-05-28,0.9874757282
2010-06-01,108.35,109.95,107.37,107.53,277909400,100,2010-06-01,0.9831874939
2010-06-02,108.08,110.34,107.51,110.33,240243700,102.6,2010-06-02,1.026
2010-06-03,110.65,111.06,109.58,110.71,226618300,102.96,2010-06-03,1.0035087719
2010-06-04,108.61,109.33,106.46,106.82,398475600,99.34,2010-06-04,0.9648407148
2010-06-07,107.2,107.61,105.41,105.49,264609100,98.1,2010-06-07,0.9875176163
2010-06-08,105.57,106.83,104.65,106.62,357774300,99.15,2010-06-08,1.0107033639
2010-06-09,107.24,108.28,105.6,106.05,268023300,98.62,2010-06-09,0.9946545638
2010-06-10,107.86,109.28,106.04,109.15,317890600,101.51,2010-06-10,1.0293044007
2010-06-11,108.19,109.75,108.12,109.68,214128200,102,2010-06-11,1.0048271106
2010-06-14,110.52,111.12,109.4,109.51,207196100,101.84,2010-06-14,0.9984313725
2010-06-15,110.28,112.1,110.09,112,238268700,104.16,2010-06-15,1.0227808327
2010-06-16,111.42,112.42,111.2,111.96,216374000,104.12,2010-06-16,0.9996159754
2010-06-17,112.28,112.33,111.05,112.14,263185800,104.29,2010-06-17,1.0016327315
2010-06-18,111.83,112.13,111.37,111.73,174006600,104.4,2010-06-18,1.0010547512
2010-06-21,113.12,113.2,110.79,111.41,213140700,104.1,2010-06-21,0.9971264368
2010-06-22,111.41,111.9,109.41,109.57,239355400,102.38,2010-06-22,0.9834774256
2010-06-23,109.64,110.03,108.48,109.23,254639900,102.06,2010-06-23,0.9968743895
2010-06-24,108.69,108.83,107.14,107.42,268523600,100.37,2010-06-24,0.9834411131
2010-06-25,107.74,108.42,106.77,107.87,238726500,100.79,2010-06-25,1.0041845173
2010-06-28,108.03,108.32,107.14,107.53,169218600,100.48,2010-06-28,0.996924298
2010-06-29,106.02,107.51,103.55,104.21,373649500,97.37,2010-06-29,0.9690485669
2010-06-30,103.92,104.88,102.88,103.22,284101700,96.45,2010-06-30,0.9905515046
2010-07-01,103.15,103.49,101.13,102.76,382924800,96.02,2010-07-01,0.9955417315
2010-07-02,103.11,103.42,101.62,102.2,233385200,95.5,2010-07-02,0.9945844616
2010-07-06,103.64,104.37,101.88,102.87,256935300,96.12,2010-07-06,1.0064921466
2010-07-07,103.13,106.24,103.02,106.11,253769400,99.15,2010-07-07,1.0315230961
2010-07-08,107,107.28,105.91,107.16,210842100,100.13,2010-07-08,1.0098840141
2010-07-09,107.13,107.97,106.93,107.96,144999900,100.88,2010-07-09,1.0074902627
2010-07-12,107.6,108.24,107.15,108.03,131283600,100.94,2010-07-12,1.0005947661
2010-07-13,109.15,110.09,108.93,109.66,213025900,102.47,2010-07-13,1.0151575193
2010-07-14,109.31,110.08,108.86,109.65,184426800,102.46,2010-07-14,0.9999024105
2010-07-15,109.61,110.06,108.17,109.68,232337900,102.48,2010-07-15,1.0001951981
2010-07-16,109.09,109.21,106.45,106.66,282693400,99.66,2010-07-16,0.9724824356
2010-07-19,107.05,107.63,106.22,107.29,186709000,100.25,2010-07-19,1.0059201284
2010-07-20,105.87,108.56,105.82,108.48,258162400,101.36,2010-07-20,1.0110723192
2010-07-21,109.04,109.07,106.63,107.07,264527000,100.05,2010-07-21,0.9870757695
2010-07-22,108.34,109.94,108.33,109.46,274781300,102.28,2010-07-22,1.0222888556
2010-07-23,109.24,110.57,108.93,110.41,222020800,103.17,2010-07-23,1.0087016034
2010-07-26,110.6,111.67,110.29,111.56,184445700,104.24,2010-07-26,1.0103712319
2010-07-27,112.17,112.29,111.11,111.55,204855600,104.23,2010-07-27,0.9999040675
2010-07-28,111.32,111.66,110.46,110.83,163056200,103.56,2010-07-28,0.9935719083
2010-07-29,111.52,111.82,109.41,110.29,220149100,103.05,2010-07-29,0.9950753187
2010-07-30,109.17,110.86,108.98,110.27,220070600,103.04,2010-07-30,0.9999029597
2010-08-02,111.99,112.94,111.54,112.76,188263200,105.36,2010-08-02,1.022515528
2010-08-03,112.48,112.77,111.85,112.22,146657300,104.86,2010-08-03,0.995254366
2010-08-04,112.53,113.11,112.16,112.97,158171700,105.56,2010-08-04,1.0066755674
2010-08-05,112.25,112.91,112.08,112.85,140473800,105.45,2010-08-05,0.9989579386
2010-08-06,111.74,112.57,110.92,112.39,239728300,105.02,2010-08-06,0.995922238
2010-08-09,112.92,113.18,112.32,112.99,120800400,105.58,2010-08-09,1.0053323177
2010-08-10,112.03,112.98,111.37,112.38,242916300,105.01,2010-08-10,0.9946012502
2010-08-11,110.65,110.69,109.12,109.3,273406900,102.13,2010-08-11,0.9725740406
2010-08-12,107.65,109.02,107.6,108.63,239542600,101.5,2010-08-12,0.9938313914
2010-08-13,108.29,108.96,108.18,108.31,158698500,101.2,2010-08-13,0.997044335
2010-08-16,107.57,108.61,107.18,108.26,147895300,101.16,2010-08-16,0.9996047431
2010-08-17,109.19,110.39,108.88,109.59,172270300,102.4,2010-08-17,1.0122578094
2010-08-18,109.54,110.38,108.91,109.79,182922100,102.59,2010-08-18,1.0018554688
2010-08-19,109.22,109.49,107.43,107.88,265847600,100.8,2010-08-19,0.9825519056
2010-08-20,107.56,107.94,106.75,107.53,209714200,100.48,2010-08-20,0.9968253968
2010-08-23,108.04,108.57,107.07,107.12,163490300,100.09,2010-08-23,0.9961186306
2010-08-24,105.95,106.39,104.97,105.53,280677800,98.61,2010-08-24,0.985213308
2010-08-25,104.95,106.34,104.29,105.94,272234800,98.99,2010-08-25,1.0038535645
2010-08-26,106.44,106.58,104.88,105.23,224439500,98.33,2010-08-26,0.9933326599
2010-08-27,105.89,106.97,104.31,106.86,272649000,99.85,2010-08-27,1.0154581511
2010-08-30,106.58,106.91,105.3,105.31,167238600,98.4,2010-08-30,0.9854782173
2010-08-31,104.92,105.98,104.49,105.31,273933100,98.4,2010-08-31,1
2010-09-01,106.73,108.61,106.66,108.46,256828100,101.34,2010-09-01,1.0298780488
2010-09-02,108.72,109.49,108.49,109.47,156112200,102.29,2010-09-02,1.0093743833
2010-09-03,110.54,110.99,109.95,110.89,212197300,103.61,2010-09-03,1.0129044872
2010-09-07,110.37,110.51,109.55,109.64,141973700,102.45,2010-09-07,0.9888041695
2010-09-08,109.86,110.85,109.81,110.41,149924400,103.17,2010-09-08,1.0070278184
2010-09-09,111.65,111.68,110.62,110.92,147017900,103.64,2010-09-09,1.0045555879
2010-09-10,111.12,111.61,110.87,111.48,127819000,104.17,2010-09-10,1.0051138557
2010-09-13,112.58,112.95,112.13,112.72,178503500,105.32,2010-09-13,1.0110396467
2010-09-14,112.5,113.29,112.08,112.65,209823600,105.26,2010-09-14,0.9994303076
2010-09-15,112.32,113.21,111.98,113.08,168608400,105.66,2010-09-15,1.003800114
2010-09-16,112.73,113.12,112.35,113.05,199962900,105.63,2010-09-16,0.9997160704
2010-09-17,113.04,113.15,112.18,112.49,195836900,105.67,2010-09-17,1.0003786803
2010-09-20,112.88,114.46,112.52,114.21,214555200,107.29,2010-09-20,1.0153307467
2010-09-21,114.3,114.84,113.51,113.98,268389100,107.07,2010-09-21,0.9979494827
2010-09-22,113.8,114.44,113.1,113.42,191322400,106.55,2010-09-22,0.9951433642
2010-09-23,112.49,113.67,112.18,112.5,202354300,105.68,2010-09-23,0.9918348193
2010-09-24,113.75,114.9,113.65,114.82,209671800,107.86,2010-09-24,1.0206283119
2010-09-27,114.86,114.99,114.16,114.27,128761800,107.34,2010-09-27,0.9951789357
2010-09-28,114.42,115.04,113.18,114.67,209207500,107.72,2010-09-28,1.0035401528
2010-09-29,114.38,114.91,114.02,114.47,179665800,107.53,2010-09-29,0.9982361678
2010-09-30,115.05,115.79,113.59,114.13,287106700,107.21,2010-09-30,0.9970240863
2010-10-01,114.99,115.12,113.93,114.61,174638700,107.66,2010-10-01,1.0041973696
2010-10-04,114.37,114.85,113.18,113.75,166153200,106.86,2010-10-04,0.9925691993
2010-10-05,114.8,116.32,114.67,116.04,229634100,109.01,2010-10-05,1.0201197829
2010-10-06,116.02,116.33,115.56,116.03,148626600,109,2010-10-06,0.9999082653
2010-10-07,116.5,116.53,115.19,115.89,164860000,108.87,2010-10-07,0.9988073394
2010-10-08,116.05,116.86,115.61,116.54,177760100,109.48,2010-10-08,1.0056030128
2010-10-11,116.72,116.97,116.25,116.65,103098300,109.58,2010-10-11,1.0009134088
2010-10-12,116.27,117.35,115.65,117.01,182210000,109.92,2010-10-12,1.003102756
2010-10-13,117.66,118.55,117.38,117.92,194347200,110.77,2010-10-13,1.0077328967
2010-10-14,117.81,118.01,116.72,117.46,217764300,110.34,2010-10-14,0.9961180825
2010-10-15,118.28,118.35,116.76,117.7,243705000,110.57,2010-10-15,1.0020844662
2010-10-18,117.74,118.67,117.31,118.28,141204800,111.11,2010-10-18,1.004883784
2010-10-19,117.19,117.85,116.02,116.73,280604700,109.66,2010-10-19,0.9869498695
2010-10-20,116.94,118.44,116.87,117.87,200051800,110.73,2010-10-20,1.0097574321
2010-10-21,118.4,119.09,117.21,118.13,221585500,110.97,2010-10-21,1.0021674343
2010-10-22,118.31,118.53,118,118.35,108212400,111.18,2010-10-22,1.0018924034
2010-10-25,119.14,119.76,118.61,118.7,151145700,111.51,2010-10-25,1.0029681597
2010-10-26,118.1,118.84,117.87,118.72,158982900,111.53,2010-10-26,1.0001793561
2010-10-27,117.89,118.51,117.26,118.38,190024000,111.21,2010-10-27,0.9971308168
2010-10-28,119.06,119.11,117.83,118.4,168576000,111.22,2010-10-28,1.00008992
2010-10-29,118.28,118.72,118.07,118.49,144305500,111.31,2010-10-29,1.000809207
2010-11-01,119.07,119.75,117.85,118.53,174074800,111.35,2010-11-01,1.0003593568
2010-11-02,119.42,119.75,119.1,119.47,158345900,112.23,2010-11-02,1.0079030085
2010-11-03,119.68,120.02,118.45,119.95,226702800,112.68,2010-11-03,1.0040096231
2010-11-04,121.28,122.32,119.97,122.26,215039400,114.85,2010-11-04,1.019258076
2010-11-05,122.34,122.92,122.18,122.72,180654100,115.28,2010-11-05,1.0037440139
2010-11-08,122.34,122.69,121.94,122.49,156107100,115.07,2010-11-08,0.9981783484
2010-11-09,122.82,122.95,121.12,121.61,186621600,114.24,2010-11-09,0.9927869992
2010-11-10,121.58,122.16,120.66,122.1,221387400,114.7,2010-11-10,1.0040266106
2010-11-11,121.05,121.82,120.68,121.64,158017600,114.27,2010-11-11,0.9962510898
2010-11-12,120.82,121.35,119.65,120.2,239068800,112.92,2010-11-12,0.9881858756
2010-11-15,120.58,121.05,119.98,120.03,163940800,112.76,2010-11-15,0.9985830677
2010-11-16,119.29,119.49,117.59,118.16,299566200,111,2010-11-16,0.9843916282
2010-11-17,118.21,118.71,117.86,118.22,172308900,111.06,2010-11-17,1.0005405405
2010-11-18,119.36,120.39,119.35,119.96,197723700,112.69,2010-11-18,1.0146767513
2010-11-19,119.9,120.34,119.25,120.29,156852900,113,2010-11-19,1.0027509096
2010-11-22,119.69,120.24,118.77,120.19,181361000,112.91,2010-11-22,0.9992035398
2010-11-23,118.77,119.02,117.99,118.45,222309000,111.27,2010-11-23,0.9854751572
2010-11-24,119.2,120.23,119.18,120.2,140046100,112.92,2010-11-24,1.0148287948
2010-11-26,119.16,119.81,118.8,118.8,75977600,111.6,2010-11-26,0.9883103082
2010-11-29,118.5,119.48,117.74,119.16,223642300,111.94,2010-11-29,1.003046595
2010-11-30,117.98,119.17,117.81,118.49,233930700,111.31,2010-11-30,0.994371985
2010-12-01,120.2,121.24,120.19,121.01,221037200,113.68,2010-12-01,1.0212918875
2010-12-02,121.2,122.65,121.13,122.56,191213600,115.13,2010-12-02,1.012755102
2010-12-03,122.14,123.03,122.11,122.89,151288900,115.44,2010-12-03,1.0026926084
2010-12-06,122.63,123.04,122.5,122.76,103050500,115.32,2010-12-06,0.998960499
2010-12-07,123.94,124.01,122.76,122.83,206581000,115.39,2010-12-07,1.0006070066
2010-12-08,122.98,123.38,122.41,123.28,138019200,115.81,2010-12-08,1.0036398301
2010-12-09,123.97,124.02,123.15,123.76,123705100,116.26,2010-12-09,1.0038856748
2010-12-10,124.14,124.6,123.73,124.48,117571700,116.94,2010-12-10,1.0058489592
2010-12-13,125.05,125.2,124.52,124.56,133812700,117.01,2010-12-13,1.0005985976
2010-12-14,124.75,125.23,124.29,124.67,147249600,117.11,2010-12-14,1.0008546278
